date,time,tide_height,tide_ht,date_time
2021-02-21,16:54,0.511,L,2021-02-21 16:54
2021-02-21,23:00,2.686,H,2021-02-21 23:00
2021-02-22,05:06,0.687,L,2021-02-22 05:06
2021-02-22,11:18,3.02,H,2021-02-22 11:18
2021-02-22,17:48,0.405,L,2021-02-22 17:48
2021-02-23,00:12,2.864,H,2021-02-23 00:12
2021-02-23,06:30,0.993,L,2021-02-23 06:30
2021-02-23,12:24,3.227,H,2021-02-23 12:24
2021-02-23,18:48,0.503,L,2021-02-23 18:48
2021-02-24,01:00,2.966,H,2021-02-24 01:00
2021-02-24,07:12,0.702,L,2021-02-24 07:12
2021-02-24,13:12,3.428,H,2021-02-24 13:12
2021-02-24,19:48,0.279,L,2021-02-24 19:48
2021-02-25,01:42,3.149,H,2021-02-25 01:42
2021-02-25,07:42,0.576,L,2021-02-25 07:42
2021-02-25,14:00,3.466,H,2021-02-25 14:00
2021-02-25,20:24,-0.125,L,2021-02-25 20:24
2021-02-26,02:36,3.075,H,2021-02-26 02:36
2021-02-26,08:30,-0.062,L,2021-02-26 08:30
2021-02-26,14:42,3.496,H,2021-02-26 14:42
2021-02-26,21:12,-0.32,L,2021-02-26 21:12
2021-02-27,03:18,3.288,H,2021-02-27 03:18
2021-02-27,09:30,-0.019,L,2021-02-27 09:30
2021-02-27,15:30,3.822,H,2021-02-27 15:30
2021-02-27,21:42,-0.046,L,2021-02-27 21:42
2021-02-28,03:48,3.606,H,2021-02-28 03:48
2021-02-28,10:06,-0.388,L,2021-02-28 10:06
2021-02-28,16:18,3.652,H,2021-02-28 16:18
2021-02-28,22:30,-0.435,L,2021-02-28 22:30
2021-03-01,04:42,3.726,H,2021-03-01 04:42
2021-03-01,10:54,0.059,L,2021-03-01 10:54
2021-03-01,17:00,4.164,H,2021-03-01 17:00
2021-03-01,23:12,-0.179,L,2021-03-01 23:12
2021-03-02,05:24,3.79,H,2021-03-02 05:24
2021-03-02,11:36,-0.487,L,2021-03-02 11:36
2021-03-02,17:48,3.4,H,2021-03-02 17:48
2021-03-03,00:00,-0.43,L,2021-03-03 00:00
2021-03-03,06:18,3.433,H,2021-03-03 06:18
2021-03-03,12:36,-0.332,L,2021-03-03 12:36
2021-03-03,18:42,3.447,H,2021-03-03 18:42
2021-03-04,00:54,-0.105,L,2021-03-04 00:54
2021-03-04,07:06,3.722,H,2021-03-04 07:06
2021-03-04,13:24,-0.082,L,2021-03-04 13:24
2021-03-04,19:36,3.491,H,2021-03-04 19:36
2021-03-05,01:48,-0.036,L,2021-03-05 01:48
2021-03-05,08:06,3.588,H,2021-03-05 08:06
2021-03-05,14:30,0.002,L,2021-03-05 14:30
2021-03-05,20:42,3.402,H,2021-03-05 20:42
2021-03-06,02:48,0.222,L,2021-03-06 02:48
2021-03-06,09:06,3.546,H,2021-03-06 09:06
2021-03-06,15:30,0.063,L,2021-03-06 15:30
2021-03-06,21:48,3.16,H,2021-03-06 21:48
2021-03-07,03:54,0.254,L,2021-03-07 03:54
2021-03-07,10:06,3.439,H,2021-03-07 10:06
2021-03-07,16:42,0.039,L,2021-03-07 16:42
2021-03-07,22:54,3.055,H,2021-03-07 22:54
2021-03-08,04:54,0.307,L,2021-03-08 04:54
2021-03-08,11:18,3.364,H,2021-03-08 11:18
2021-03-08,17:42,-0.011,L,2021-03-08 17:42
2021-03-09,00:00,3.048,H,2021-03-09 00:00
2021-03-09,06:00,0.332,L,2021-03-09 06:00
2021-03-09,12:24,3.45,H,2021-03-09 12:24
2021-03-09,18:48,-0.067,L,2021-03-09 18:48
2021-03-10,01:06,3.055,H,2021-03-10 01:06
2021-03-10,07:12,0.091,L,2021-03-10 07:12
2021-03-10,13:30,3.415,H,2021-03-10 13:30
2021-03-10,19:48,-0.169,L,2021-03-10 19:48
2021-03-11,02:00,3.174,H,2021-03-11 02:00
2021-03-11,08:06,0.072,L,2021-03-11 08:06
2021-03-11,14:18,3.518,H,2021-03-11 14:18
2021-03-11,20:42,-0.14,L,2021-03-11 20:42
2021-03-12,02:48,3.351,H,2021-03-12 02:48
2021-03-12,08:54,0.114,L,2021-03-12 08:54
2021-03-12,15:00,3.545,H,2021-03-12 15:00
2021-03-12,21:24,-0.139,L,2021-03-12 21:24
2021-03-13,03:30,3.4,H,2021-03-13 03:30
2021-03-13,09:48,-0.035,L,2021-03-13 09:48
2021-03-13,16:00,3.412,H,2021-03-13 16:00
2021-03-13,22:06,-0.066,L,2021-03-13 22:06
2021-03-14,04:12,3.309,H,2021-03-14 04:12
2021-03-14,10:12,0.124,L,2021-03-14 10:12
2021-03-14,16:24,3.63,H,2021-03-14 16:24
2021-03-14,22:36,0.041,L,2021-03-14 22:36
2021-03-15,04:42,3.299,H,2021-03-15 04:42
2021-03-15,10:54,0.058,L,2021-03-15 10:54
2021-03-15,16:54,3.385,H,2021-03-15 16:54
2021-03-15,23:18,0.07,L,2021-03-15 23:18
2021-03-16,05:18,3.286,H,2021-03-16 05:18
2021-03-16,11:30,0.065,L,2021-03-16 11:30
2021-03-16,17:36,3.338,H,2021-03-16 17:36
2021-03-16,23:48,0.28,L,2021-03-16 23:48
2021-03-17,05:48,3.431,H,2021-03-17 05:48
2021-03-17,12:12,0.179,L,2021-03-17 12:12
2021-03-17,18:18,3.257,H,2021-03-17 18:18
2021-03-18,00:18,0.329,L,2021-03-18 00:18
2021-03-18,06:12,3.369,H,2021-03-18 06:12
2021-03-18,12:42,0.232,L,2021-03-18 12:42
2021-03-18,18:54,3.129,H,2021-03-18 18:54
2021-03-19,01:12,0.454,L,2021-03-19 01:12
2021-03-19,07:06,3.239,H,2021-03-19 07:06
2021-03-19,13:36,0.22,L,2021-03-19 13:36
2021-03-19,19:42,2.952,H,2021-03-19 19:42
2021-03-20,01:48,0.566,L,2021-03-20 01:48
2021-03-20,08:00,3.043,H,2021-03-20 08:00
2021-03-20,14:18,0.4,L,2021-03-20 14:18
2021-03-20,20:24,2.775,H,2021-03-20 20:24
2021-03-21,02:30,0.526,L,2021-03-21 02:30
2021-03-21,08:42,2.959,H,2021-03-21 08:42
2021-03-21,15:06,0.316,L,2021-03-21 15:06
2021-03-21,21:18,2.633,H,2021-03-21 21:18
2021-03-22,03:24,0.538,L,2021-03-22 03:24
2021-03-22,09:36,2.868,H,2021-03-22 09:36
2021-03-22,16:00,0.311,L,2021-03-22 16:00
2021-03-22,22:18,2.646,H,2021-03-22 22:18
2021-03-23,04:24,0.599,L,2021-03-23 04:24
2021-03-23,10:36,2.986,H,2021-03-23 10:36
2021-03-23,17:06,0.3,L,2021-03-23 17:06
2021-03-23,23:18,2.758,H,2021-03-23 23:18
2021-03-24,05:30,0.606,L,2021-03-24 05:30
2021-03-24,11:36,3.089,H,2021-03-24 11:36
2021-03-24,18:12,0.275,L,2021-03-24 18:12
2021-03-25,00:18,2.933,H,2021-03-25 00:18
2021-03-25,06:18,0.522,L,2021-03-25 06:18
2021-03-25,12:30,3.296,H,2021-03-25 12:30
2021-03-25,19:12,0.166,L,2021-03-25 19:12
2021-03-26,01:12,3.13,H,2021-03-26 01:12
2021-03-26,07:24,0.284,L,2021-03-26 07:24
2021-03-26,13:36,3.483,H,2021-03-26 13:36
2021-03-26,19:54,0.129,L,2021-03-26 19:54
2021-03-27,02:00,3.492,H,2021-03-27 02:00
2021-03-27,08:18,0.055,L,2021-03-27 08:18
2021-03-27,14:18,3.506,H,2021-03-27 14:18
2021-03-27,20:36,-0.143,L,2021-03-27 20:36
2021-03-28,02:48,3.575,H,2021-03-28 02:48
2021-03-28,08:48,-0.037,L,2021-03-28 08:48
2021-03-28,15:00,3.769,H,2021-03-28 15:00
2021-03-28,21:06,-0.265,L,2021-03-28 21:06
2021-03-29,03:24,4.075,H,2021-03-29 03:24
2021-03-29,09:42,-0.208,L,2021-03-29 09:42
2021-03-29,15:42,3.83,H,2021-03-29 15:42
2021-03-29,22:12,-0.632,L,2021-03-29 22:12
2021-03-30,04:12,3.628,H,2021-03-30 04:12
2021-03-30,10:36,-0.506,L,2021-03-30 10:36
2021-03-30,16:42,3.703,H,2021-03-30 16:42
2021-03-30,22:54,-0.435,L,2021-03-30 22:54
2021-03-31,05:06,3.869,H,2021-03-31 05:06
2021-03-31,11:18,-0.511,L,2021-03-31 11:18
2021-03-31,17:36,3.827,H,2021-03-31 17:36
2021-03-31,23:36,-0.16,L,2021-03-31 23:36
2021-04-01,05:48,3.951,H,2021-04-01 05:48
2021-04-01,12:12,-0.351,L,2021-04-01 12:12
2021-04-01,18:24,3.716,H,2021-04-01 18:24
2021-04-02,00:30,-0.014,L,2021-04-02 00:30
2021-04-02,06:48,3.947,H,2021-04-02 06:48
2021-04-02,13:12,-0.223,L,2021-04-02 13:12
2021-04-02,19:18,3.452,H,2021-04-02 19:18
2021-04-03,01:36,0.061,L,2021-04-03 01:36
2021-04-03,07:48,3.679,H,2021-04-03 07:48
2021-04-03,14:18,-0.231,L,2021-04-03 14:18
2021-04-03,20:30,3.215,H,2021-04-03 20:30
2021-04-04,02:36,0.243,L,2021-04-04 02:36
2021-04-04,08:42,3.534,H,2021-04-04 08:42
2021-04-04,15:12,0.05,L,2021-04-04 15:12
2021-04-04,21:36,3.261,H,2021-04-04 21:36
2021-04-05,03:36,0.526,L,2021-04-05 03:36
2021-04-05,09:54,3.544,H,2021-04-05 09:54
2021-04-05,16:18,0.222,L,2021-04-05 16:18
2021-04-05,22:42,3.258,H,2021-04-05 22:42
2021-04-06,04:48,0.565,L,2021-04-06 04:48
2021-04-06,11:06,3.514,H,2021-04-06 11:06
2021-04-06,17:30,0.25,L,2021-04-06 17:30
2021-04-06,23:54,3.24,H,2021-04-06 23:54
2021-04-07,05:54,0.465,L,2021-04-07 05:54
2021-04-07,12:12,3.468,H,2021-04-07 12:12
2021-04-07,18:30,0.185,L,2021-04-07 18:30
2021-04-08,00:48,3.286,H,2021-04-08 00:48
2021-04-08,06:54,0.38,L,2021-04-08 06:54
2021-04-08,13:12,3.464,H,2021-04-08 13:12
2021-04-08,19:24,0.143,L,2021-04-08 19:24
2021-04-09,01:42,3.353,H,2021-04-09 01:42
2021-04-09,07:54,0.259,L,2021-04-09 07:54
2021-04-09,14:00,3.462,H,2021-04-09 14:00
2021-04-09,20:12,0.143,L,2021-04-09 20:12
2021-04-10,02:30,3.424,H,2021-04-10 02:30
2021-04-10,08:36,0.164,L,2021-04-10 08:36
2021-04-10,14:48,3.499,H,2021-04-10 14:48
2021-04-10,20:54,0.2,L,2021-04-10 20:54
2021-04-11,03:06,3.527,H,2021-04-11 03:06
2021-04-11,09:18,0.171,L,2021-04-11 09:18
2021-04-11,15:18,3.52,H,2021-04-11 15:18
2021-04-11,21:36,0.259,L,2021-04-11 21:36
2021-04-12,03:36,3.551,H,2021-04-12 03:36
2021-04-12,09:54,0.153,L,2021-04-12 09:54
2021-04-12,16:00,3.53,H,2021-04-12 16:00
2021-04-12,22:06,0.461,L,2021-04-12 22:06
2021-04-13,04:18,3.457,H,2021-04-13 04:18
2021-04-13,10:30,0.044,L,2021-04-13 10:30
2021-04-13,16:42,3.363,H,2021-04-13 16:42
2021-04-13,22:42,0.443,L,2021-04-13 22:42
2021-04-14,04:54,3.591,H,2021-04-14 04:54
2021-04-14,11:06,0.259,L,2021-04-14 11:06
2021-04-14,17:18,3.392,H,2021-04-14 17:18
2021-04-14,23:24,0.495,L,2021-04-14 23:24
2021-04-15,05:24,3.511,H,2021-04-15 05:24
2021-04-15,11:42,0.311,L,2021-04-15 11:42
2021-04-15,17:54,3.33,H,2021-04-15 17:54
2021-04-15,23:54,0.597,L,2021-04-15 23:54
2021-04-16,06:06,3.569,H,2021-04-16 06:06
2021-04-16,12:18,0.483,L,2021-04-16 12:18
2021-04-16,18:24,3.411,H,2021-04-16 18:24
2021-04-17,00:30,0.882,L,2021-04-17 00:30
2021-04-17,06:42,3.618,H,2021-04-17 06:42
2021-04-17,13:00,0.534,L,2021-04-17 13:00
2021-04-17,19:06,3.211,H,2021-04-17 19:06
2021-04-18,01:12,0.789,L,2021-04-18 01:12
2021-04-18,07:18,3.387,H,2021-04-18 07:18
2021-04-18,13:42,0.482,L,2021-04-18 13:42
2021-04-18,20:00,3.054,H,2021-04-18 20:00
2021-04-19,01:54,0.801,L,2021-04-19 01:54
2021-04-19,08:06,3.252,H,2021-04-19 08:06
2021-04-19,14:36,0.45,L,2021-04-19 14:36
2021-04-19,20:48,2.948,H,2021-04-19 20:48
2021-04-20,02:48,0.833,L,2021-04-20 02:48
2021-04-20,09:00,3.207,H,2021-04-20 09:00
2021-04-20,15:30,0.495,L,2021-04-20 15:30
2021-04-20,21:42,2.932,H,2021-04-20 21:42
2021-04-21,03:48,0.797,L,2021-04-21 03:48
2021-04-21,10:00,3.172,H,2021-04-21 10:00
2021-04-21,16:30,0.512,L,2021-04-21 16:30
2021-04-21,22:42,3.101,H,2021-04-21 22:42
2021-04-22,04:36,0.857,L,2021-04-22 04:36
2021-04-22,11:06,3.373,H,2021-04-22 11:06
2021-04-22,17:30,0.347,L,2021-04-22 17:30
2021-04-22,23:42,2.987,H,2021-04-22 23:42
2021-04-23,05:54,0.413,L,2021-04-23 05:54
2021-04-23,12:00,3.215,H,2021-04-23 12:00
2021-04-23,18:24,0.189,L,2021-04-23 18:24
2021-04-24,00:36,3.26,H,2021-04-24 00:36
2021-04-24,06:42,0.246,L,2021-04-24 06:42
2021-04-24,12:54,3.469,H,2021-04-24 12:54
2021-04-24,19:12,0.084,L,2021-04-24 19:12
2021-04-25,01:24,3.575,H,2021-04-25 01:24
2021-04-25,07:36,-0.033,L,2021-04-25 07:36
2021-04-25,13:54,3.739,H,2021-04-25 13:54
2021-04-25,19:54,-0.017,L,2021-04-25 19:54
2021-04-26,02:12,3.908,H,2021-04-26 02:12
2021-04-26,08:30,-0.131,L,2021-04-26 08:30
2021-04-26,14:36,3.856,H,2021-04-26 14:36
2021-04-26,20:48,-0.198,L,2021-04-26 20:48
2021-04-27,03:00,3.956,H,2021-04-27 03:00
2021-04-27,09:24,-0.431,L,2021-04-27 09:24
2021-04-27,15:30,3.838,H,2021-04-27 15:30
2021-04-27,21:36,-0.17,L,2021-04-27 21:36
2021-04-28,03:48,4.028,H,2021-04-28 03:48
2021-04-28,10:12,-0.555,L,2021-04-28 10:12
2021-04-28,16:30,3.825,H,2021-04-28 16:30
2021-04-28,22:24,-0.161,L,2021-04-28 22:24
2021-04-29,04:42,4.161,H,2021-04-29 04:42
2021-04-29,11:06,-0.504,L,2021-04-29 11:06
2021-04-29,17:12,3.803,H,2021-04-29 17:12
2021-04-29,23:24,-0.055,L,2021-04-29 23:24
2021-04-30,05:36,4.242,H,2021-04-30 05:36
2021-04-30,12:00,-0.218,L,2021-04-30 12:00
2021-04-30,18:06,3.84,H,2021-04-30 18:06
2021-05-01,00:24,0.201,L,2021-05-01 00:24
2021-05-01,06:24,4.005,H,2021-05-01 06:24
2021-05-01,13:00,-0.225,L,2021-05-01 13:00
2021-05-01,19:12,3.423,H,2021-05-01 19:12
2021-05-02,01:12,0.274,L,2021-05-02 01:12
2021-05-02,07:30,3.797,H,2021-05-02 07:30
2021-05-02,13:48,0.016,L,2021-05-02 13:48
2021-05-02,20:18,3.393,H,2021-05-02 20:18
2021-05-03,02:24,0.332,L,2021-05-03 02:24
2021-05-03,08:30,3.563,H,2021-05-03 08:30
2021-05-03,15:00,0.041,L,2021-05-03 15:00
2021-05-03,21:12,3.257,H,2021-05-03 21:12
2021-05-04,03:24,0.445,L,2021-05-04 03:24
2021-05-04,09:36,3.43,H,2021-05-04 09:36
2021-05-04,16:06,0.185,L,2021-05-04 16:06
2021-05-04,22:24,3.269,H,2021-05-04 22:24
2021-05-05,04:48,0.59,L,2021-05-05 04:48
2021-05-05,10:36,3.43,H,2021-05-05 10:36
2021-05-05,17:12,0.311,L,2021-05-05 17:12
2021-05-05,23:18,3.35,H,2021-05-05 23:18
2021-05-06,05:36,0.578,L,2021-05-06 05:36
2021-05-06,11:48,3.417,H,2021-05-06 11:48
2021-05-06,18:00,0.339,L,2021-05-06 18:00
2021-05-07,00:12,3.295,H,2021-05-07 00:12
2021-05-07,06:36,0.364,L,2021-05-07 06:36
2021-05-07,12:48,3.305,H,2021-05-07 12:48
2021-05-07,18:54,0.316,L,2021-05-07 18:54
2021-05-08,01:06,3.363,H,2021-05-08 01:06
2021-05-08,07:30,0.288,L,2021-05-08 07:30
2021-05-08,13:36,3.424,H,2021-05-08 13:36
2021-05-08,19:42,0.47,L,2021-05-08 19:42
2021-05-09,01:48,3.579,H,2021-05-09 01:48
2021-05-09,08:18,0.114,L,2021-05-09 08:18
2021-05-09,14:30,3.05,H,2021-05-09 14:30
2021-05-09,20:30,0.246,L,2021-05-09 20:30
2021-05-10,02:42,3.423,H,2021-05-10 02:42
2021-05-10,08:54,0.224,L,2021-05-10 08:54
2021-05-10,15:06,3.295,H,2021-05-10 15:06
2021-05-10,21:00,0.35,L,2021-05-10 21:00
2021-05-11,03:06,3.498,H,2021-05-11 03:06
2021-05-11,09:36,0.094,L,2021-05-11 09:36
2021-05-11,15:36,3.301,H,2021-05-11 15:36
2021-05-11,21:36,0.431,L,2021-05-11 21:36
2021-05-12,03:42,3.493,H,2021-05-12 03:42
2021-05-12,10:06,0.082,L,2021-05-12 10:06
2021-05-12,16:12,3.183,H,2021-05-12 16:12
2021-05-12,22:12,0.395,L,2021-05-12 22:12
2021-05-13,04:18,3.432,H,2021-05-13 04:18
2021-05-13,10:42,0.051,L,2021-05-13 10:42
2021-05-13,16:54,3.122,H,2021-05-13 16:54
2021-05-13,22:48,0.46,L,2021-05-13 22:48
2021-05-14,04:54,3.364,H,2021-05-14 04:54
2021-05-14,11:12,0.087,L,2021-05-14 11:12
2021-05-14,17:24,3.073,H,2021-05-14 17:24
2021-05-14,23:30,0.538,L,2021-05-14 23:30
2021-05-15,05:30,3.353,H,2021-05-15 05:30
2021-05-15,11:54,0.083,L,2021-05-15 11:54
2021-05-15,18:06,2.995,H,2021-05-15 18:06
2021-05-16,00:06,0.551,L,2021-05-16 00:06
2021-05-16,06:12,3.304,H,2021-05-16 06:12
2021-05-16,12:36,0.168,L,2021-05-16 12:36
2021-05-16,18:48,2.973,H,2021-05-16 18:48
2021-05-17,00:48,0.575,L,2021-05-17 00:48
2021-05-17,06:54,3.24,H,2021-05-17 06:54
2021-05-17,13:24,0.174,L,2021-05-17 13:24
2021-05-17,19:36,2.884,H,2021-05-17 19:36
2021-05-18,01:36,0.596,L,2021-05-18 01:36
2021-05-18,07:42,3.159,H,2021-05-18 07:42
2021-05-18,14:12,0.225,L,2021-05-18 14:12
2021-05-18,20:18,2.91,H,2021-05-18 20:18
2021-05-19,02:24,0.618,L,2021-05-19 02:24
2021-05-19,08:30,3.156,H,2021-05-19 08:30
2021-05-19,14:54,0.262,L,2021-05-19 14:54
2021-05-19,21:12,2.945,H,2021-05-19 21:12
2021-05-20,03:18,0.517,L,2021-05-20 03:18
2021-05-20,09:24,3.108,H,2021-05-20 09:24
2021-05-20,15:54,0.151,L,2021-05-20 15:54
2021-05-20,22:12,2.959,H,2021-05-20 22:12
2021-05-21,04:24,0.354,L,2021-05-21 04:24
2021-05-21,10:30,3.062,H,2021-05-21 10:30
2021-05-21,16:54,0.074,L,2021-05-21 16:54
2021-05-21,23:12,3.136,H,2021-05-21 23:12
2021-05-22,05:18,0.227,L,2021-05-22 05:18
2021-05-22,11:36,3.235,H,2021-05-22 11:36
2021-05-22,17:48,0.089,L,2021-05-22 17:48
2021-05-23,00:06,3.449,H,2021-05-23 00:06
2021-05-23,06:18,0.089,L,2021-05-23 06:18
2021-05-23,12:30,3.399,H,2021-05-23 12:30
2021-05-23,18:42,-0.012,L,2021-05-23 18:42
2021-05-24,00:48,3.628,H,2021-05-24 00:48
2021-05-24,07:12,-0.133,L,2021-05-24 07:12
2021-05-24,13:30,3.486,H,2021-05-24 13:30
2021-05-24,19:30,-0.082,L,2021-05-24 19:30
2021-05-25,01:42,3.867,H,2021-05-25 01:42
2021-05-25,08:12,-0.44,L,2021-05-25 08:12
2021-05-25,14:24,3.51,H,2021-05-25 14:24
2021-05-25,20:30,-0.163,L,2021-05-25 20:30
2021-05-26,02:36,3.92,H,2021-05-26 02:36
2021-05-26,09:06,-0.616,L,2021-05-26 09:06
2021-05-26,15:18,3.616,H,2021-05-26 15:18
2021-05-26,21:18,-0.063,L,2021-05-26 21:18
2021-05-27,03:36,4.17,H,2021-05-27 03:36
2021-05-27,10:00,-0.558,L,2021-05-27 10:00
2021-05-27,16:00,3.586,H,2021-05-27 16:00
2021-05-27,22:06,-0.056,L,2021-05-27 22:06
2021-05-28,04:24,4.052,H,2021-05-28 04:24
2021-05-28,10:54,-0.57,L,2021-05-28 10:54
2021-05-28,17:00,3.639,H,2021-05-28 17:00
2021-05-28,23:00,-0.063,L,2021-05-28 23:00
2021-05-29,05:18,3.972,H,2021-05-29 05:18
2021-05-29,11:42,-0.442,L,2021-05-29 11:42
2021-05-29,18:06,3.584,H,2021-05-29 18:06
2021-05-30,00:06,0.214,L,2021-05-30 00:06
2021-05-30,06:18,3.922,H,2021-05-30 06:18
2021-05-30,12:48,-0.241,L,2021-05-30 12:48
2021-05-30,19:00,3.455,H,2021-05-30 19:00
2021-05-31,01:00,0.225,L,2021-05-31 01:00
2021-05-31,07:18,3.7,H,2021-05-31 07:18
2021-05-31,13:42,-0.139,L,2021-05-31 13:42
2021-05-31,19:48,3.378,H,2021-05-31 19:48
2021-06-01,02:00,0.314,L,2021-06-01 02:00
2021-06-01,08:18,3.533,H,2021-06-01 08:18
2021-06-01,14:36,-0.082,L,2021-06-01 14:36
2021-06-01,21:00,3.186,H,2021-06-01 21:00
2021-06-02,03:00,0.323,L,2021-06-02 03:00
2021-06-02,09:18,3.343,H,2021-06-02 09:18
2021-06-02,15:42,0.114,L,2021-06-02 15:42
2021-06-02,21:54,3.187,H,2021-06-02 21:54
2021-06-03,04:06,0.425,L,2021-06-03 04:06
2021-06-03,10:12,3.262,H,2021-06-03 10:12
2021-06-03,16:30,0.284,L,2021-06-03 16:30
2021-06-03,22:54,3.247,H,2021-06-03 22:54
2021-06-04,05:06,0.469,L,2021-06-04 05:06
2021-06-04,11:12,3.177,H,2021-06-04 11:12
2021-06-04,17:24,0.393,L,2021-06-04 17:24
2021-06-04,23:48,3.258,H,2021-06-04 23:48
2021-06-05,06:06,0.444,L,2021-06-05 06:06
2021-06-05,12:18,3.184,H,2021-06-05 12:18
2021-06-05,18:18,0.508,L,2021-06-05 18:18
2021-06-06,00:36,3.391,H,2021-06-06 00:36
2021-06-06,06:54,0.401,L,2021-06-06 06:54
2021-06-06,13:00,3.088,H,2021-06-06 13:00
2021-06-06,19:06,0.468,L,2021-06-06 19:06
2021-06-07,01:24,3.361,H,2021-06-07 01:24
2021-06-07,07:42,0.305,L,2021-06-07 07:42
2021-06-07,13:54,3.094,H,2021-06-07 13:54
2021-06-07,19:48,0.532,L,2021-06-07 19:48
2021-06-08,02:06,3.371,H,2021-06-08 02:06
2021-06-08,08:24,0.183,L,2021-06-08 08:24
2021-06-08,14:36,3.027,H,2021-06-08 14:36
2021-06-08,20:36,0.515,L,2021-06-08 20:36
2021-06-09,02:42,3.416,H,2021-06-09 02:42
2021-06-09,09:06,0.243,L,2021-06-09 09:06
2021-06-09,15:12,3.16,H,2021-06-09 15:12
2021-06-09,21:12,0.636,L,2021-06-09 21:12
2021-06-10,03:18,3.505,H,2021-06-10 03:18
2021-06-10,09:48,0.173,L,2021-06-10 09:48
2021-06-10,15:54,3.115,H,2021-06-10 15:54
2021-06-10,21:54,0.589,L,2021-06-10 21:54
2021-06-11,03:54,3.502,H,2021-06-11 03:54
2021-06-11,10:24,0.181,L,2021-06-11 10:24
2021-06-11,16:30,3.139,H,2021-06-11 16:30
2021-06-11,22:24,0.573,L,2021-06-11 22:24
2021-06-12,04:30,3.471,H,2021-06-12 04:30
2021-06-12,11:06,0.152,L,2021-06-12 11:06
2021-06-12,17:06,3.194,H,2021-06-12 17:06
2021-06-12,23:00,0.681,L,2021-06-12 23:00
2021-06-13,05:06,3.569,H,2021-06-13 05:06
2021-06-13,11:36,0.221,L,2021-06-13 11:36
2021-06-13,17:42,3.177,H,2021-06-13 17:42
2021-06-13,23:42,0.64,L,2021-06-13 23:42
2021-06-14,05:54,3.513,H,2021-06-14 05:54
2021-06-14,12:18,0.189,L,2021-06-14 12:18
2021-06-14,18:30,3.17,H,2021-06-14 18:30
2021-06-15,00:24,0.608,L,2021-06-15 00:24
2021-06-15,06:36,3.471,H,2021-06-15 06:36
2021-06-15,13:00,0.29,L,2021-06-15 13:00
2021-06-15,19:12,3.248,H,2021-06-15 19:12
2021-06-16,01:18,0.685,L,2021-06-16 01:18
2021-06-16,07:18,3.514,H,2021-06-16 07:18
2021-06-16,13:42,0.285,L,2021-06-16 13:42
2021-06-16,20:00,3.275,H,2021-06-16 20:00
2021-06-17,02:00,0.61,L,2021-06-17 02:00
2021-06-17,08:06,3.382,H,2021-06-17 08:06
2021-06-17,14:30,0.214,L,2021-06-17 14:30
2021-06-17,20:48,3.256,H,2021-06-17 20:48
2021-06-18,03:00,0.495,L,2021-06-18 03:00
2021-06-18,09:00,3.338,H,2021-06-18 09:00
2021-06-18,15:30,0.163,L,2021-06-18 15:30
2021-06-18,21:48,3.333,H,2021-06-18 21:48
2021-06-19,03:54,0.421,L,2021-06-19 03:54
2021-06-19,10:06,3.371,H,2021-06-19 10:06
2021-06-19,16:24,0.287,L,2021-06-19 16:24
2021-06-19,22:36,3.531,H,2021-06-19 22:36
2021-06-20,04:54,0.326,L,2021-06-20 04:54
2021-06-20,11:00,3.388,H,2021-06-20 11:00
2021-06-20,17:12,0.235,L,2021-06-20 17:12
2021-06-20,23:36,3.663,H,2021-06-20 23:36
2021-06-21,06:00,0.106,L,2021-06-21 06:00
2021-06-21,12:06,3.462,H,2021-06-21 12:06
2021-06-21,18:12,0.17,L,2021-06-21 18:12
2021-06-22,00:30,3.904,H,2021-06-22 00:30
2021-06-22,07:00,-0.043,L,2021-06-22 07:00
2021-06-22,13:12,3.59,H,2021-06-22 13:12
2021-06-22,19:12,0.145,L,2021-06-22 19:12
2021-06-23,01:30,4.019,H,2021-06-23 01:30
2021-06-23,07:54,-0.275,L,2021-06-23 07:54
2021-06-23,14:06,3.519,H,2021-06-23 14:06
2021-06-23,20:12,0.001,L,2021-06-23 20:12
2021-06-24,02:18,3.981,H,2021-06-24 02:18
2021-06-24,08:54,-0.519,L,2021-06-24 08:54
2021-06-24,15:00,3.518,H,2021-06-24 15:00
2021-06-24,21:00,-0.121,L,2021-06-24 21:00
2021-06-25,03:18,3.959,H,2021-06-25 03:18
2021-06-25,09:42,-0.609,L,2021-06-25 09:42
2021-06-25,16:00,3.498,H,2021-06-25 16:00
2021-06-25,22:00,-0.107,L,2021-06-25 22:00
2021-06-26,04:12,3.995,H,2021-06-26 04:12
2021-06-26,10:42,-0.566,L,2021-06-26 10:42
2021-06-26,16:54,3.502,H,2021-06-26 16:54
2021-06-26,22:54,-0.011,L,2021-06-26 22:54
2021-06-27,05:06,3.97,H,2021-06-27 05:06
2021-06-27,11:36,-0.414,L,2021-06-27 11:36
2021-06-27,17:42,3.485,H,2021-06-27 17:42
2021-06-27,23:48,0.074,L,2021-06-27 23:48
2021-06-28,06:00,3.808,H,2021-06-28 06:00
2021-06-28,12:24,-0.338,L,2021-06-28 12:24
2021-06-28,18:42,3.359,H,2021-06-28 18:42
2021-06-29,00:42,0.16,L,2021-06-29 00:42
2021-06-29,06:54,3.646,H,2021-06-29 06:54
2021-06-29,13:18,-0.123,L,2021-06-29 13:18
2021-06-29,19:36,3.362,H,2021-06-29 19:36
